Apyg. Nr.;Apygardos pavadinimas;Apyl. Nr.;Apylinkės pavadinimas;Apylinkės Adresas;Kiekis
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;0
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;20
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;65
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;44
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;24
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;107
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;32
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;118
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;92
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;191
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;91
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;195
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;199
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;278
2;Senamiesčio;62;Naugarduko;Adresas: Naugarduko g. 7, Vilnius;0
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;1
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;2
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;247
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;1
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;27
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;288
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;94
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;145
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;361
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;821
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;277
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;15
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;84
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;63
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;162
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;17
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;181
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;131
2;Senamiesčio;3;Saltoniškių;Adresas: Studentų g. 39, Vilnius;128
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;4
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;2
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;55
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;43
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;11
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;97
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;184
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;70
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;36
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;61
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;35
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;19
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;164
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;43
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;9
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;179
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;137
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;69
2;Senamiesčio;4;Sėlių;Adresas: Studentų g. 39, Vilnius;53
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;1
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;15
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;16
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;33
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;90
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;31
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;128
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;58
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;48
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;49
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;92
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;65
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;16
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;78
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;67
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;25
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;127
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;48
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;4
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;38
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;240
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;252
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;72
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;20
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;45
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;29
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;7
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;51
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;2
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;1
2;Senamiesčio;60;Senamiesčio;Adresas: Vilniaus g. 32, Vilnius;77
2;Senamiesčio;57;Senvagės;Adresas: Širvintų g. 80, Vilnius;3742
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;105
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;5
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;4
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;19
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;149
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;19
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;51
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;0
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;25
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;823
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;45
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;201
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;607
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;32
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;112
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;212
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;28
2;Senamiesčio;52;Užupio;Adresas: Filaretų g. 3, Vilnius;47
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;127
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;298
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;25
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;60
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;89
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;226
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;208
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;523
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;586
2;Senamiesčio;67;V. Šopeno;Adresas: V. Šopeno g. 8, Vilnius;229
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;392
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;72
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;21
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;44
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;158
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;26
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;34
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;128
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;18
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;11
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;506
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;292
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;258
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;302
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;180
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;148
2;Senamiesčio;6;Vytauto;Adresas: Žalioji g. 4, Vilnius;214
3;Antakalnio;107;Antakalnio;Adresas: Antakalnio g. 54, Vilnius;260
3;Antakalnio;107;Antakalnio;Adresas: Antakalnio g. 54, Vilnius;511
3;Antakalnio;107;Antakalnio;Adresas: Antakalnio g. 54, Vilnius;580
3;Antakalnio;107;Antakalnio;Adresas: Antakalnio g. 54, Vilnius;323
3;Antakalnio;107;Antakalnio;Adresas: Antakalnio g. 54, Vilnius;61
3;Antakalnio;107;Antakalnio;Adresas: Antakalnio g. 54, Vilnius;798
3;Antakalnio;107;Antakalnio;Adresas: Antakalnio g. 54, Vilnius;677
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;7
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;435
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;8
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;11
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;10
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;1
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;10
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;4
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;8
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;11
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;95
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;34
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;13
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;12
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;13
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;12
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;29
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;7
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;15
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;34
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;1
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;14
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;4
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;3
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;1
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;36
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;19
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;17
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;94
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;4
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;1
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;16
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;162
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;7
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;7
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;12
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;6
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;4
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;6
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;3
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;10
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;3
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;10
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;3
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;3
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;4
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;3
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;1
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;113
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;18
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;10
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;4
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;26
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;10
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;12
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;6
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;27
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;37
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;7
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;56
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;147
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;11
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;17
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;16
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;13
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;14
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;32
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;10
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;6
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;0
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;4
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;27
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;11
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;10
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;6
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;4
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;24
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;7
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;37
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;12
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;1
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;2
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;1
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;6
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;3
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;4
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;6
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;8
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;3
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;10
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;16
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;11
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;18
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;9
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;14
3;Antakalnio;120;Antavilių;Adresas: Antavilių g. 11, Vilnius;5
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;677
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;240
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;0
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;289
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;116
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;122
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;409
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;182
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;119
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;182
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;776
3;Antakalnio;111;B. Sruogos;Adresas: Antakalnio g. 120, Vilnius;480
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;113
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;28
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;4
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;25
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;116
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;16
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;5
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;69
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;10
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;85
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;32
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;57
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;27
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;67
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;7
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;3
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;33
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;17
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;30
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;58
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;25
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;36
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;12
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;11
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;6
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;4
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;10
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;2
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;6
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;12
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;4
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;2
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;7
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;7
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;9
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;5
3;Antakalnio;200;Balsių;Adresas: Bubilo g. 8, Vilnius;8
